Unnamed: 0;iteration;screening_sensitivity;screening_specificity;screening_cost;provider_cost;eGFR_cost;ultrasound_cost;ACE cost;diabetic_prevalence_30_39;diabetic_prevalence_40_49;diabetic_prevalence_50_59;diabetic_prevalence_60_69;diabetic_prevalence_70_79;DM_prev_30_39;DM_prev_40_49;DM_prev_50_59;DM_prev_60_69;DM_prev_70;DM_NDM_HR;dapa cost;disutility_medication_decrement;disutility_medication_cost;adverse_event_prop;UTI_event_prop;UTI_event_cost;disutility_UTI_decrement;DKA_event_prop;DKA_event_cost;disutility_DKA_decrement;compliance;SGLT2_discontinue;Stage3a mortality;Stage3b mortality;Stage4 mortality;Stage5 mortality;Stage2_QALY;Stage3a_QALY;Stage3b_QALY;Stage4_QALY;KF_PRE_KRT_QALY;KF_ON_KRT_QALY;Stage3a_overall_cost;Stage3b_overall_cost;Stage4_overall_cost;Stage5_overall_cost;Stage3a_DM_overall_cost;Stage3b_DM_overall_cost;Stage4_DM_overall_cost;Stage3a_NDM_cost;Stage3b_NDM_cost;Stage4_NDM_cost;Stage5_NDM_cost;Stage3a_DM_cost;Stage3b_DM_cost;Stage4_DM_cost;Stage5_DM_cost;baseline_costs;male_prop;diabetic ACM HR;diabetic kidney HR;non diabetic ACM HR;non diabetic kidney HR;TREATMENT ADHERENCE;DM_disutility
2426;2426;0.867300281;0.882416841;49.06054074;244.9775136;20.62705069;439.5202426;32.93423809;0.1875;0.264705882;0.587878788;0.389570552;0.444244604;0.033850494;0.078522768;0.139827462;0.204477113;0.236633322;1.254602995;470.4315718;0.013794177;4139.175504;1.52749E-08;0.007904656;155.2412056;0.002158236;0.000253217;34137.02821;0.00667766;0.004164145;0.008186243;1.20531277;1.789840709;3.206840517;5.924613373;0.669130723;0.648031707;0.648031707;0.672600886;0.672600886;0.583610435;166.5749665;386.042816;1007.636935;8075.452216;89.60495677;268.3797856;654.445542;35.64745203;123.4710149;430.8753081;6014.62823;504.5213125;799.8732431;1972.790003;7177.783839;0.943342786;0.480095029;0.796946849;0.590322516;0.544168133;0.537326889;0.870071443;0.061027226
2427;2427;0.874181618;0.874793096;47.32135952;165.0649136;23.36323325;468.5988559;38.90949222;0.104166667;0.279411765;0.551515152;0.420245399;0.48381295;0.040197461;0.078881319;0.138389648;0.210157033;0.229734391;1.706925934;483.2529643;0.006369817;3570.651984;5.68865E-05;0.010215525;152.7598965;0.00031247;0.000352107;26256.20814;0.020673064;0.004073181;0.015980697;1.233965915;1.850165088;3.188786073;5.761875571;0.81529102;0.812862818;0.812862818;0.789995675;0.789995675;0.519390653;133.0412608;463.7740849;1342.265033;7519.668207;92.69440212;323.2093016;771.6496158;38.07925199;152.3824627;498.1972574;8583.293191;389.6315616;977.3794344;1325.74298;9829.053322;0.910863367;0.502450087;0.758675444;0.573487682;0.479991696;0.514889287;0.701321136;0
2428;2428;0.884706377;0.890712995;53.76186707;207.0597606;21.65476179;425.7087957;31.84935854;0.145833333;0.382352941;0.539393939;0.40797546;0.458633094;0.038787024;0.073861599;0.146657081;0.198463081;0.232493963;1.579383368;441.678704;0.010183616;3853.035896;3.05011E-05;0.00983927;169.4592472;0.000815902;0.0002718;26434.32745;0.006587737;0.008423486;0.014111401;1.177783458;1.824939876;3.346419703;5.804584779;0.791917138;0.744608953;0.744608953;0.702482431;0.702482431;0.51378477;118.2452556;344.9145766;887.3829961;7504.183339;117.0878715;278.2522047;618.643424;35.35859261;111.8009335;599.4984732;6661.304404;517.8601596;876.9863116;1876.10175;10171.72698;1.215260454;0.48070068;0.797196855;0.58014722;0.763686081;0.524679961;0.86108135;0.061917541
2429;2429;0.877198497;0.883127344;43.89512415;163.2806805;22.68997878;460.2124082;39.92589608;0.145833333;0.205882353;0.575757576;0.377300613;0.458633094;0.033145275;0.083183937;0.149892164;0.209154694;0.234563643;1.584864031;413.7382787;0.001481216;4095.816826;5.95177E-15;0.012340751;183.5702231;0.001646098;0.000714238;37586.79725;0.009577972;0.003496921;0.011580732;1.273878261;1.788067294;3.189509461;5.827428845;0.902560982;0.840844585;0.840844585;0.734607443;0.734607443;0.511286255;130.7933867;423.4599306;1026.055977;7245.06683;110.7024817;279.3601052;731.7842998;27.96027504;88.61478945;526.4507641;6172.405586;488.042947;930.3566474;2548.403721;8621.497386;0.865002329;0.515623873;0.833770871;0.570548058;0.496020223;0.511503082;0.520544431;0.045220237
2430;2430;0.916309895;0.89433202;65.43766044;193.6032558;23.13140254;461.4722853;33.28479807;0.145833333;0.176470588;0.539393939;0.389570552;0.451438849;0.033850494;0.082466834;0.126527678;0.203474774;0.236633322;1.607334815;272.8527781;0.015078005;3616.588519;0.000366732;0.010793512;121.6260373;0.000344241;0.000379254;28567.82494;0.011917786;0.008864617;0.015930273;1.190861652;1.857323603;3.266349202;5.810233558;0.894101051;0.844808667;0.844808667;0.755693471;0.755693471;0.617463767;111.2653611;456.190975;1127.103609;7977.819826;88.50561176;267.2776766;727.3224001;33.76120116;104.1839192;515.3325079;8536.63044;438.587808;1005.36684;2273.520935;8763.702334;1.361160663;0.499471466;0.831856149;0.516312473;0.576830961;0.432935091;0.70808156;0.042260586
2431;2431;0.876280087;0.879294116;50.75841327;202.8258321;23.20715511;456.1246551;29.76995214;0.083333333;0.235294118;0.581818182;0.429447853;0.446043165;0.034908322;0.076730011;0.134076204;0.214500501;0.235598482;1.834356986;344.3819457;0.012533415;3694.583454;8.6226E-07;0.010270963;152.7730038;0.00093735;0.001176204;28847.16325;0.008201222;0.006136794;0.007747695;1.220370202;1.773187224;3.153955483;5.626258842;0.857085388;0.773895269;0.773895269;0.673637846;0.673637846;0.584111107;143.7317835;404.8478073;1337.990445;8032.156109;110.1741842;320.3549271;658.0373608;26.77952196;99.59592969;531.2309717;6275.432936;498.0700912;928.324316;2370.763693;8556.469579;0.990427836;0.48176789;0.687133334;0.634096831;0.630909976;0.609026741;1;0.057793173
2432;2432;0.866134524;0.894709977;51.4918567;179.8790048;26.31175551;428.2799515;42.24647436;0.229166667;0.279411765;0.618181818;0.432515337;0.447841727;0.029266573;0.079239871;0.121135873;0.216505179;0.222490514;1.554276274;394.4819462;0.014079798;3528.823197;5.55763E-10;0.013526151;149.0402911;0.00165502;0.000288409;29243.53679;0.006721818;0.002367367;0.013866949;1.24314244;1.845634403;3.289035587;5.683999591;0.902338036;0.869425754;0.869425754;0.790148884;0.790148884;0.610281414;130.8355838;469.9134251;1182.402972;8324.624401;103.6292888;249.5706654;629.619093;33.46079755;116.4032997;597.0934158;4792.399619;575.5222332;929.8241096;1634.326572;5980.455305;1.000240736;0.518260224;0.877966896;0.65121147;0.503318659;0.638481943;0.747494759;0.047094745
2433;2433;0.875632246;0.884986961;41.75032355;207.5539321;24.88557928;399.4960166;27.16912418;0.125;0.220588235;0.618181818;0.389570552;0.431654676;0.03596615;0.077088562;0.146657081;0.206147678;0.234908589;1.525315038;371.4971276;0.011958985;3499.212924;1.63377E-06;0.008883544;155.4837841;0.001871004;0.000183268;28359.64904;0.006569587;0.002522821;0.013409785;1.22543818;1.793136934;3.14372254;5.918541676;0.83559595;0.774024478;0.774024478;0.701975932;0.701975932;0.612844;151.6240056;405.5297735;1047.134751;7773.773347;100.8640273;276.5473468;693.5420121;32.1816329;110.1666936;473.1296624;8293.85829;497.3583158;883.5323684;2046.702831;8329.412335;0.714616177;0.51689294;0.613522833;0.565825074;0.518218945;0.50200095;0.804155779;0.038943171
2434;2434;0.859652401;0.851192922;35.10417834;203.8242436;25.51446663;526.7230753;29.00053968;0.0625;0.264705882;0.533333333;0.432515337;0.431654676;0.037729196;0.073144496;0.13659238;0.21550284;0.242152466;1.678188869;335.8034729;0.011077012;3980.036653;0.003143451;0.00945597;124.0694564;0.001477526;0.000528926;34158.8743;0.007727572;0.012670167;0.015705622;1.212276876;1.801521108;3.393577298;5.811533765;0.865350871;0.78440771;0.78440771;0.681164164;0.681164164;0.614642812;143.9538719;390.5865252;1174.992577;5844.900247;90.37340059;234.2266353;614.9004289;39.73683495;128.2462572;613.8867869;5773.737101;527.9333059;919.8053876;1822.887782;10406.21724;1.160355356;0.49394829;0.781635847;0.593041189;0.654494007;0.547003881;0.728804648;0.068092486
2435;2435;0.863270868;0.8796364;59.18574667;231.1175036;26.94353031;454.3472163;29.81879004;0.0625;0.338235294;0.6;0.404907975;0.447841727;0.034555712;0.079239871;0.142343638;0.211827598;0.238703001;1.305391149;461.8963616;0.010713109;4159.36149;6.52021E-05;0.009337113;153.3244996;0.003073086;0.000619961;22263.9643;0.010739242;0.006114905;0.012691068;1.193820121;1.764055822;2.854639744;5.879424339;0.872785156;0.819262391;0.819262391;0.738590991;0.738590991;0.618122417;177.5018619;456.3310432;1369.475022;8396.951817;116.8731686;342.9946389;557.8328208;34.99137548;105.2761775;438.9532135;6062.024232;489.2149913;1019.203722;1872.913555;8612.766025;1.17258404;0.513687645;0.669507403;0.576748141;0.377752366;0.521172626;0.711930661;0.054598739
2436;2436;0.873702177;0.881955659;53.51763305;281.8138304;26.51098033;489.6739085;45.84160101;0.0625;0.352941176;0.575757576;0.423312883;0.465827338;0.029619182;0.072785945;0.135514019;0.211159372;0.238358055;1.293076832;520.6718453;0.006449179;3262.59288;0.002117254;0.008405758;140.9054098;0.002324817;0.000541552;36365.13872;0.00569092;0.003311722;0.012525978;1.218659603;1.850140426;3.327570957;6.139374395;0.896897817;0.867436692;0.867436692;0.793190519;0.793190519;0.601660538;173.8494718;353.424041;987.9294534;8117.664404;116.6402304;173.6047608;561.8922206;36.09352148;127.2852796;513.6758502;6142.735595;444.0724493;959.0028715;1978.553589;8526.261074;1.022839895;0.518502077;0.740797225;0.453173167;0.517610127;0.348677257;0.765685325;0.026013843
2437;2437;0.892358271;0.870827198;33.56062799;197.1407724;27.09949997;487.5298031;45.68419132;0.166666667;0.161764706;0.466666667;0.45398773;0.428057554;0.038787024;0.082825385;0.138389648;0.205145339;0.252845809;1.495085298;457.3462094;0.013497908;4494.596811;3.59992E-15;0.014028054;164.1546234;0.003782566;0.000373439;30491.64768;0.007793484;0.004435854;0.01145771;1.227437201;1.829129283;3.030100382;6.139424695;0.91178191;0.880713741;0.880713741;0.79666375;0.79666375;0.600154119;144.1068062;327.6018944;1214.813459;5835.739881;112.3501594;351.7136454;702.8770684;30.08297886;103.3632641;634.4809441;7898.826086;455.1279541;943.627486;1659.654132;8899.954557;1.199614525;0.491728481;0.858568886;0.647323996;0.608185742;0.628472405;0.641337234;0.033124188
2438;2438;0.860806157;0.883187854;50.2851642;194.4856835;20.44416336;499.4908329;32.7550013;0.104166667;0.308823529;0.557575758;0.423312883;0.43705036;0.038081805;0.076371459;0.13659238;0.212829937;0.225939979;1.476339971;361.9560807;0.00470057;4088.741199;7.07876E-08;0.007987426;125.9460491;0.00205584;0.000221886;32729.20948;0.013179044;0.002646808;0.010241238;1.135265639;1.840651447;3.29282209;6.451982803;0.847355402;0.785600225;0.785600225;0.712526849;0.712526849;0.635357619;122.4976224;351.2413529;1056.485281;7428.694051;111.1271836;301.1652849;516.382765;29.07939405;121.620084;570.5588668;7751.87151;448.1082101;662.1092278;1532.977082;8929.844752;1.127172594;0.504381248;0.630827333;0.671427565;0.544216433;0.669626765;0.855281624;0.059770204
2439;2439;0.919671662;0.903895107;56.14022276;214.1401981;25.63932728;415.9249042;35.57907564;0.0625;0.235294118;0.527272727;0.380368098;0.435251799;0.039139633;0.077805665;0.134435658;0.210157033;0.223180407;1.606401327;344.9620839;0.017747036;3643.041223;2.92449E-13;0.007519711;187.4483745;0.001242556;0.000215885;35943.83964;0.007686829;0.003950024;0.019137319;1.21064376;1.839613192;3.352411061;5.79636286;0.892527083;0.83809735;0.83809735;0.744197207;0.744197207;0.653611713;123.6576706;377.3179045;1396.348216;7188.55943;122.060739;295.5858832;632.7628313;42.18014116;99.41170308;555.6074008;7817.1103;384.142688;724.9951884;1962.589833;8453.007551;0.850997463;0.508139331;0.945242738;0.630565437;0.645305381;0.604415126;0.668985897;0.069582594
2440;2440;0.901677915;0.897824523;46.67455967;201.756011;25.01903434;500.4295141;41.03513388;0.104166667;0.25;0.587878788;0.423312883;0.43705036;0.032440056;0.08390104;0.132997843;0.205479452;0.248016557;1.778183442;411.8053779;0.010805182;4248.471381;1.32726E-05;0.009326862;159.8642549;0.000943626;0.001243892;25532.45487;0.011549065;0.008455867;0.008666421;1.176608007;1.846298765;3.416251039;6.535824745;0.844633157;0.81767906;0.81767906;0.766874376;0.766874376;0.559786302;124.1282205;410.2186085;1195.455487;9170.012088;122.7651478;352.5379378;560.4528421;37.77039728;95.39073895;442.1995121;5247.956254;512.3812454;809.7388245;1827.330737;9471.172511;1.187169024;0.508848212;0.794425703;0.469135187;0.39865442;0.369676214;0.504219084;0.035064623
2441;2441;0.881514583;0.88420655;39.39195213;220.3758089;24.53141224;408.2907402;40.54683673;0.145833333;0.205882353;0.521212121;0.365030675;0.447841727;0.037376587;0.077805665;0.13767074;0.208152355;0.237668161;1.544724092;383.5332735;0.001792007;3181.400004;2.94454E-11;0.01131759;146.0603397;0.001438205;0.00029644;27313.16615;0.012067874;0.002349596;0.009506444;1.238490254;1.687496086;3.198763048;6.035752748;0.841500107;0.8035458;0.8035458;0.752110714;0.752110714;0.561787428;166.5703134;377.1622931;1377.055636;6217.126861;120.2197219;375.5169903;787.1984496;39.42558693;128.7196683;623.7350044;7200.400468;401.6897026;842.1869573;2086.694779;8015.886537;0.811348586;0.507435357;0.804902193;0.527491645;0.722182034;0.449089283;0.774422417;0
2442;2442;0.878461296;0.913789895;47.99777667;192.4721774;30.46938327;449.4859832;29.74905279;0.145833333;0.308823529;0.551515152;0.417177914;0.410071942;0.041607898;0.073503048;0.135873472;0.201135984;0.234908589;1.500602978;386.7457268;0.010315317;3755.2775;2.70236E-10;0.012477269;146.3521253;0.000860809;0.000438749;35684.76227;0.004630293;0.008825542;0.006204646;1.233962347;1.878269515;3.266266941;5.92380152;0.807702068;0.744071193;0.744071193;0.686571821;0.686571821;0.647367498;130.2593286;409.1869274;1108.866077;7684.972956;122.032778;313.0337674;488.2885248;31.64107869;116.7420492;450.0212493;4393.529493;392.5192778;984.408617;1742.181569;7822.194757;1.239768782;0.481710911;0.845525312;0.528099092;0.833415531;0.447382557;0.958175001;0.056784039
2443;2443;0.845852945;0.879838529;49.81759647;258.7093206;24.49331215;512.2627741;36.90966557;0.125;0.220588235;0.6;0.392638037;0.447841727;0.030324401;0.079239871;0.13767074;0.210157033;0.236288375;1.306441356;362.0031668;0.003898213;4194.619675;2.27385E-13;0.009667629;132.7937674;0.001769458;0.000660087;30214.50803;0.008182028;0.006309608;0.010210704;1.199940693;1.761718785;3.038862756;5.620633792;0.837245446;0.827364113;0.827364113;0.794629219;0.794629219;0.650466363;161.7768073;381.2650689;1069.742163;8998.996057;127.577334;292.458751;613.3520254;28.43369602;111.9053506;481.3130373;6155.430077;476.9310049;910.2629195;1794.144536;7882.300216;1.027702007;0.497591749;0.808951976;0.69560181;0.973690548;0.710705479;0.637720352;0.033676256
2444;2444;0.920661076;0.895105194;52.37004842;257.3667972;27.2709612;420.3329224;24.46474453;0.083333333;0.294117647;0.539393939;0.380368098;0.424460432;0.034908322;0.074937253;0.134795111;0.218509856;0.230079338;1.668745059;437.58241;0.013550407;4136.215749;0.000139509;0.013027418;160.8578073;0.001394244;0.000453303;28589.57861;0.007266692;0.006087096;0.013983745;1.210315587;1.799645145;3.227689075;6.188517288;0.955567665;0.93793872;0.93793872;0.84906165;0.84906165;0.612785967;164.2027048;421.4010407;1214.285848;6581.584639;125.4781714;243.4958459;577.1056635;33.8420249;126.5138017;461.1731699;6029.237861;523.4658414;1021.083493;1749.921239;7958.877364;0.879693177;0.506457281;0.889777731;0.624429979;0.68519964;0.593718399;0.822069194;0.002778679
2445;2445;0.868538521;0.843580693;66.83574038;189.0179797;30.32096131;506.4007168;37.34329633;0.125;0.264705882;0.563636364;0.411042945;0.433453237;0.041607898;0.076730011;0.138389648;0.214166388;0.23283891;1.616514447;341.6613644;0.00956066;3182.627522;0.000401989;0.005178965;152.0325885;0.003522188;0.000214176;29005.22572;0.0098741;0.002197461;0.008113936;1.146644392;1.824687316;3.148781444;5.922124757;0.860848701;0.801502919;0.801502919;0.716825141;0.716825141;0.586961596;135.1900644;250.8502806;1007.875736;7247.811281;104.1499041;314.9821512;796.4850169;31.16032908;125.8472799;500.870602;7520.79641;519.4782928;673.3878297;1667.810192;8299.873469;0.866678358;0.480271968;0.863207138;0.544453811;0.626859012;0.473059605;0.44224406;0.044191483
2446;2446;0.848573942;0.88957786;55.90337502;215.2784626;28.04525985;447.2389237;40.20688929;0.041666667;0.205882353;0.551515152;0.411042945;0.442446043;0.039844852;0.078881319;0.145938174;0.204477113;0.226629872;1.340587445;368.0789015;0.02095524;3549.121732;0.000670159;0.007661988;152.5629168;0.002071852;0.000815734;32625.65967;0.006026862;0.004535617;0.010251652;1.263121383;1.86665561;3.171144021;5.662629905;0.866936566;0.798363161;0.798363161;0.703466992;0.703466992;0.531284082;153.3335366;395.7026809;1264.047393;7667.678075;68.26845228;344.317498;713.3087985;33.05554107;120.9540561;643.9267789;6886.977791;409.2263806;1168.455038;1639.110141;9142.328328;1.008450783;0.503341497;0.656426095;0.578925451;0.434318361;0.52414546;0.523841122;0.032957841
2447;2447;0.814406088;0.852506358;57.3788424;233.0891447;32.49722984;426.5403772;33.77299046;0.041666667;0.235294118;0.539393939;0.417177914;0.440647482;0.036318759;0.081749731;0.139108555;0.210825259;0.219041049;1.388046578;428.0523951;0.017374734;3823.55787;9.25055E-05;0.009987831;134.6132599;0.000804565;0.000437889;31661.28493;0.01152224;0.009745624;0.007337878;1.185467353;1.835127575;3.107962678;5.908806852;0.718322636;0.667029161;0.667029161;0.655891312;0.655891312;0.666155746;124.359112;387.272558;1454.577963;5496.297121;118.6289714;239.1115098;664.9878537;41.09447546;118.0356229;514.8947478;6220.644646;528.2612332;946.3845465;1701.472868;8865.110627;1.291990199;0.513771006;0.756274197;0.535784367;0.642438594;0.458542786;0.736016232;0.02814636
2448;2448;0.893656287;0.893218174;47.82030962;184.5800372;25.77873989;542.94349;40.72251645;0.104166667;0.294117647;0.466666667;0.377300613;0.458633094;0.036671368;0.073861599;0.137311287;0.21550284;0.218006209;1.33211371;442.0238966;0.013408753;3759.466412;2.05984E-08;0.011006827;158.3045543;0.000239007;0.000360435;27293.16522;0.014483111;0.00278488;0.020939825;1.205413142;1.736217441;3.322638304;6.002324697;0.786218175;0.754805098;0.754805098;0.728101524;0.728101524;0.572354959;159.5289647;402.3582918;1123.81706;6904.350166;118.9364749;279.8200377;627.2180745;31.8421651;121.0200385;476.7874549;6577.553317;431.6930397;706.2049343;2023.738421;8109.783033;1.08030281;0.491305543;0.807575401;0.56260709;0.801560366;0.50206934;0.741138156;0.013545135
2449;2449;0.87918702;0.886667627;45.41521365;232.5024185;26.93450296;473.7748951;27.96139951;0.145833333;0.279411765;0.557575758;0.401840491;0.413669065;0.032087447;0.06920043;0.126887132;0.208486468;0.226629872;1.315001909;396.4502462;0.010623295;3852.248068;0.000364128;0.009322366;129.710065;0.00047082;0.000609961;29494.53317;0.011349793;0.002522406;0.011155658;1.203592626;1.817063555;3.259459985;6.286894857;0.897905138;0.849600834;0.849600834;0.75826604;0.75826604;0.543662786;127.5872021;380.3328069;1430.700763;7663.711714;103.0918329;277.3529872;634.2920642;36.3498517;101.7589161;503.3492696;7521.704412;485.1090235;836.7766956;2102.058019;9874.08386;1.218212547;0.510680496;0.915136226;0.562037738;0.69210762;0.498511285;1;0.020484439
2450;2450;0.856130924;0.883974261;52.98169632;220.662276;22.65967382;554.2559668;40.91942778;0.166666667;0.294117647;0.581818182;0.389570552;0.411870504;0.034908322;0.07171029;0.131560029;0.206147678;0.226629872;1.597157041;372.1574397;0.011880868;3898.949691;4.38916E-06;0.013585137;128.600612;0.001470637;0.000395712;39435.63023;0.009235574;0.004600609;0.013458859;1.192601273;1.86206322;3.248626796;6.028859143;0.89212161;0.825360298;0.825360298;0.719693849;0.719693849;0.56140347;124.2193427;424.0488535;1004.694035;8013.256006;115.8040701;298.6476705;525.4777368;35.13173686;132.0988473;431.4881284;6904.534266;461.4728274;1044.152397;2012.963326;7792.038529;1.242374569;0.491557686;0.661916279;0.478351722;0.365736292;0.381691423;0.910367469;0.046487487
2451;2451;0.847791748;0.859139635;41.88515212;211.0483852;20.66305719;501.5479175;27.5672552;0.104166667;0.235294118;0.503030303;0.398773006;0.435251799;0.040197461;0.078522768;0.149892164;0.217507518;0.234218696;1.287203236;400.5871224;0.020163286;4666.707899;1.20607E-08;0.011863271;177.2134335;0.001661026;0.000445632;34017.47334;0.012718401;0.003148459;0.012753423;1.18938833;1.839705728;3.164368842;5.80676062;0.81775164;0.827583935;0.827583935;0.815189684;0.815189684;0.67597107;118.5957013;354.752006;1072.04536;8399.0046;91.92073845;213.791959;612.6182382;36.32494055;132.6981562;464.4371568;6468.635445;486.2631254;789.4331404;1444.458027;8654.930558;1.278834277;0.519790053;0.810154328;0.550899821;0.471060815;0.482962923;0.394357863;0.044711357
